Date,User_ID,Session_Duration,Traffic_Source,Device,Added_to_Cart,Purchased,Rating
2022-04-23,3939,1505,Social Media,Desktop,Yes,Yes,3
2022-04-23,5108,1170,Paid,Tablet,Yes,No,5
2022-04-23,8743,329,Direct,Mobile,Yes,Yes,1
2022-04-23,6645,322,Organic,Desktop,Yes,No,5
2022-04-23,3763,790,Referral,Desktop,Yes,Yes,3
2022-04-23,6801,397,Social Media,Tablet,No,No,4
2022-04-23,8244,1793,Paid,Mobile,No,No,
2022-04-23,6878,910,Direct,Desktop,No,No,5
2022-04-24,7686,1681,Paid,Mobile,Yes,Yes,
2022-04-24,1368,747,Social Media,Desktop,Yes,No,4
2022-04-24,7297,1729,Social Media,Mobile,No,No,1
2022-04-24,3510,915,Social Media,Tablet,Yes,No,4
2022-04-24,2410,529,Direct,Mobile,Yes,No,5
2022-04-25,3314,868,Direct,Tablet,No,No,4
2022-04-25,4454,1682,Referral,Tablet,Yes,No,1
2022-04-25,2016,1348,Referral,Desktop,No,No,4
2022-04-26,1573,891,Direct,Desktop,No,No,4
2022-04-26,2183,1611,Referral,Mobile,Yes,No,3
2022-04-26,9893,134,Paid,Desktop,Yes,No,5
2022-04-26,5064,551,Direct,Tablet,Yes,No,4
2022-04-26,8145,1190,Organic,Tablet,No,No,5
2022-04-26,6202,1492,Referral,Tablet,No,No,4
2022-04-26,9663,876,Referral,Tablet,Yes,No,1
2022-04-26,5326,1711,Organic,Desktop,Yes,No,4
2022-04-27,1028,1374,Paid,Mobile,Yes,Yes,4
2022-04-27,4723,527,Social Media,Tablet,Yes,Yes,4
2022-04-27,7559,384,Organic,Tablet,No,No,5
2022-04-28,1045,1519,Referral,Tablet,No,No,3
2022-04-28,4060,1700,Direct,Mobile,Yes,No,4
2022-04-28,5817,1409,Direct,Desktop,No,No,4
2022-04-28,6287,935,Organic,Mobile,Yes,Yes,1
2022-04-28,8342,790,Social Media,Desktop,No,No,2
2022-04-28,1919,1438,Referral,Tablet,Yes,No,2
2022-04-29,9428,75,Organic,Tablet,Yes,No,3
2022-04-29,7957,564,Referral,Mobile,No,Yes,3
2022-04-29,4523,73,Organic,Tablet,No,No,5
2022-04-30,6435,1279,Organic,Mobile,Yes,No,4
2022-04-30,3940,760,Organic,Desktop,No,No,4
2022-05-01,5650,639,Paid,Mobile,No,No,2
2022-05-01,7431,1449,Paid,Mobile,No,Yes,4
2022-05-02,5284,420,Organic,Mobile,No,No,2
2022-05-02,4822,1237,Direct,Mobile,No,Yes,4
2022-05-02,3913,97,Organic,Mobile,Yes,No,1
2022-05-02,8105,586,Referral,Desktop,No,No,3
2022-05-02,9184,1004,Direct,Desktop,Yes,No,4
2022-05-02,3262,748,Direct,Tablet,No,Yes,3
2022-05-02,3431,1742,Social Media,Mobile,Yes,No,1
2022-05-03,9321,728,Direct,Mobile,Yes,No,
2022-05-03,6347,418,Paid,Tablet,No,No,5
2022-05-03,2212,441,Direct,Mobile,No,Yes,2
2022-05-03,4439,141,Referral,Mobile,No,Yes,4
2022-05-04,8420,42,Social Media,Mobile,Yes,No,
2022-05-04,2695,1134,Paid,Mobile,Yes,No,4
2022-05-04,7948,650,Direct,Desktop,No,No,5
2022-05-04,6247,1249,Social Media,Mobile,No,No,3
2022-05-04,9445,699,Social Media,Desktop,No,No,1
2022-05-05,2797,1463,Direct,Tablet,No,No,1
2022-05-05,1909,901,Organic,Mobile,Yes,No,5
2022-05-05,3502,401,Paid,Tablet,Yes,No,4
2022-05-05,4283,88,Direct,Desktop,No,No,2
2022-05-05,5670,1712,Social Media,Tablet,Yes,No,2
2022-05-05,3176,1349,Social Media,Mobile,No,Yes,5
2022-05-06,6192,899,Social Media,Desktop,Yes,Yes,5
2022-05-06,8674,1741,Social Media,Tablet,No,Yes,4
2022-05-06,2409,1011,Referral,Desktop,No,No,4
2022-05-06,6822,619,Direct,Tablet,No,No,2
2022-05-06,7354,1286,Direct,Tablet,No,No,1
2022-05-07,8235,1535,Social Media,Tablet,No,No,3
2022-05-07,1639,790,Organic,Desktop,No,Yes,4
2022-05-07,6295,1712,Referral,Desktop,Yes,No,4
2022-05-08,1067,511,Direct,Tablet,Yes,No,3
2022-05-08,1524,647,Referral,Desktop,Yes,No,4
2022-05-08,3311,530,Referral,Mobile,No,No,3
2022-05-08,6052,727,Social Media,Tablet,No,No,
2022-05-08,8002,1076,Paid,Tablet,Yes,Yes,5
2022-05-09,2900,791,Direct,Mobile,No,No,2
2022-05-09,1404,348,Paid,Tablet,No,Yes,4
2022-05-09,5134,1347,Direct,Desktop,Yes,No,1
2022-05-09,9705,663,Organic,Desktop,No,No,5
2022-05-09,8309,1140,Organic,Tablet,No,No,5
2022-05-09,3504,933,Referral,Desktop,No,No,3
2022-05-09,3907,1485,Referral,Desktop,Yes,No,1
2022-05-10,7762,551,Referral,Mobile,No,No,4
2022-05-10,8830,1496,Direct,Desktop,Yes,No,3
2022-05-10,9587,1643,Social Media,Desktop,Yes,Yes,4
2022-05-10,5898,1378,Organic,Desktop,No,Yes,2
2022-05-10,2564,939,Paid,Desktop,Yes,Yes,5
2022-05-10,4127,1389,Social Media,Desktop,No,No,1
2022-05-11,3809,898,Direct,Mobile,Yes,Yes,3
2022-05-11,7630,1341,Paid,Mobile,Yes,No,1
2022-05-11,1968,291,Organic,Tablet,No,No,3
2022-05-11,3892,1514,Paid,Tablet,Yes,No,4
2022-05-11,1618,1641,Paid,Desktop,Yes,No,5
2022-05-12,7523,336,Paid,Mobile,No,No,5
2022-05-12,9780,1466,Organic,Mobile,No,No,2
2022-05-12,4012,1628,Direct,Tablet,Yes,No,5
2022-05-12,3960,329,Organic,Mobile,No,No,5
2022-05-13,1402,91,Referral,Mobile,Yes,No,
2022-05-13,5317,1247,Referral,Tablet,No,No,2
2022-05-13,1615,191,Direct,Mobile,No,No,
2022-05-14,4306,1704,Direct,Desktop,Yes,No,5
2022-05-14,6172,515,Referral,Mobile,Yes,No,3
2022-05-14,8128,1477,Direct,Desktop,No,No,3
2022-05-14,9093,905,Paid,Mobile,No,No,1
2022-05-14,9556,1619,Paid,Desktop,Yes,No,4
2022-05-14,5758,873,Referral,Tablet,Yes,No,4
2022-05-15,2861,1496,Social Media,Tablet,Yes,No,4
2022-05-15,1591,1763,Social Media,Tablet,Yes,No,1
2022-05-15,1095,1104,Paid,Mobile,No,No,5
2022-05-16,1597,833,Paid,Mobile,Yes,No,1
2022-05-16,3599,314,Paid,Desktop,Yes,No,3
2022-05-17,8013,61,Organic,Tablet,No,No,3
2022-05-17,6520,1083,Direct,Mobile,Yes,Yes,3
2022-05-17,5355,478,Direct,Desktop,No,No,5
2022-05-17,3433,1327,Direct,Tablet,No,Yes,5
2022-05-17,4072,495,Direct,Tablet,No,Yes,2
2022-05-17,6759,1202,Paid,Desktop,Yes,Yes,3
2022-05-17,5490,1536,Paid,Mobile,Yes,No,4
2022-05-17,8396,1424,Referral,Mobile,No,No,5
2022-05-17,5970,486,Direct,Mobile,Yes,Yes,2
2022-05-18,6322,398,Organic,Desktop,No,No,4
2022-05-18,2666,302,Organic,Mobile,Yes,No,1
2022-05-18,3870,1545,Paid,Desktop,No,No,5
2022-05-18,7349,662,Paid,Mobile,No,No,4
2022-05-18,6592,179,Direct,Tablet,Yes,Yes,
2022-05-19,2789,1444,Referral,Mobile,Yes,No,1
2022-05-19,7711,765,Paid,Mobile,No,No,3
2022-05-19,4406,1062,Social Media,Tablet,Yes,No,4
2022-05-19,4573,879,Referral,Mobile,No,No,4
2022-05-19,2746,524,Organic,Desktop,No,No,2
2022-05-19,4567,535,Paid,Mobile,No,No,5
2022-05-20,5233,335,Social Media,Desktop,No,Yes,
2022-05-20,9150,1749,Referral,Desktop,No,No,3
2022-05-20,8938,1481,Referral,Mobile,No,Yes,4
2022-05-20,9084,68,Paid,Tablet,Yes,No,5
2022-05-20,8194,1729,Direct,Desktop,No,No,
2022-05-21,9431,528,Paid,Mobile,No,No,5
2022-05-21,8423,1089,Organic,Desktop,Yes,No,4
2022-05-21,7054,135,Referral,Tablet,No,No,3
2022-05-21,4052,557,Social Media,Desktop,No,No,1
2022-05-21,6688,625,Social Media,Tablet,No,No,2
2022-05-21,9919,1609,Social Media,Desktop,No,No,4
2022-05-21,5763,785,Referral,Desktop,Yes,No,
2022-05-22,7169,1081,Social Media,Mobile,No,No,1
2022-05-22,3997,1762,Social Media,Desktop,Yes,No,1
2022-05-22,5945,857,Social Media,Mobile,No,No,4
2022-05-23,8647,719,Paid,Mobile,Yes,No,4
2022-05-23,4229,1226,Referral,Tablet,Yes,No,2
2022-05-23,4431,1300,Referral,Mobile,Yes,No,1
2022-05-23,9163,1324,Organic,Desktop,Yes,No,2
2022-05-23,2250,1047,Organic,Mobile,Yes,No,
2022-05-23,5598,802,Paid,Mobile,No,No,3
2022-05-23,2999,80,Social Media,Tablet,No,No,5
2022-05-24,1110,327,Referral,Mobile,No,No,4
2022-05-24,7634,1067,Social Media,Desktop,No,No,4
2022-05-24,3417,54,Direct,Mobile,No,Yes,1
2022-05-24,3121,54,Social Media,Mobile,No,No,4
2022-05-24,5620,657,Direct,Mobile,Yes,No,4
2022-05-24,4001,1257,Organic,Desktop,No,No,2
2022-05-25,9894,235,Direct,Desktop,Yes,No,4
2022-05-25,4557,407,Social Media,Desktop,Yes,No,3
2022-05-25,4688,652,Organic,Desktop,No,No,4
2022-05-26,5196,1063,Referral,Mobile,Yes,No,5
2022-05-26,1540,888,Direct,Mobile,No,No,3
2022-05-26,1619,125,Organic,Desktop,Yes,Yes,4
2022-05-26,3568,256,Referral,Desktop,No,No,5
2022-05-26,1634,1054,Social Media,Tablet,No,No,4
2022-05-27,6105,978,Direct,Tablet,No,No,3
2022-05-27,8156,536,Direct,Desktop,Yes,No,5
2022-05-27,5287,997,Direct,Desktop,No,Yes,4
2022-05-27,5823,908,Social Media,Mobile,No,No,1
2022-05-27,3824,1281,Paid,Tablet,Yes,Yes,3
2022-05-28,4996,217,Paid,Mobile,Yes,No,4
2022-05-28,5969,1165,Referral,Desktop,No,No,5
2022-05-28,9457,1108,Referral,Mobile,No,No,4
2022-05-28,7457,1363,Social Media,Tablet,No,No,
2022-05-28,5584,1472,Paid,Desktop,No,No,4
2022-05-28,1821,1158,Paid,Mobile,No,No,5
2022-05-29,5796,975,Social Media,Mobile,No,No,4
2022-05-29,3384,437,Social Media,Mobile,Yes,No,1
2022-05-29,2823,45,Social Media,Mobile,No,No,
2022-05-29,8280,724,Social Media,Desktop,No,No,
2022-05-29,2558,959,Paid,Desktop,Yes,No,1
2022-05-29,1614,748,Organic,Mobile,Yes,No,4
2022-05-29,1282,995,Social Media,Tablet,Yes,No,5
2022-05-30,9448,38,Direct,Desktop,Yes,No,
2022-05-30,1523,875,Direct,Desktop,No,Yes,4
2022-05-31,9772,903,Referral,Tablet,Yes,No,4
2022-05-31,7961,71,Direct,Tablet,Yes,No,5
2022-05-31,9328,1361,Organic,Tablet,Yes,No,3
2022-05-31,9009,922,Referral,Desktop,No,No,5
2022-06-01,5570,1492,Referral,Mobile,Yes,No,4
2022-06-01,6720,878,Referral,Tablet,No,No,2
2022-06-01,4085,1764,Organic,Desktop,No,No,1
2022-06-01,7523,1161,Paid,Desktop,Yes,No,2
2022-06-02,3901,556,Direct,Desktop,No,Yes,4
2022-06-02,9055,1546,Paid,Tablet,No,No,4
2022-06-02,2709,1495,Direct,Tablet,Yes,Yes,4
2022-06-02,9400,914,Direct,Mobile,Yes,Yes,5
2022-06-03,1018,1378,Direct,Desktop,No,No,2
2022-06-03,4881,1638,Direct,Mobile,Yes,No,3
2022-06-03,7107,227,Paid,Desktop,No,No,5
2022-06-03,5102,1204,Social Media,Desktop,No,Yes,4
2022-06-03,5659,1405,Social Media,Mobile,No,No,
2022-06-03,5567,1339,Paid,Tablet,No,Yes,4
2022-06-03,8086,1473,Direct,Mobile,No,No,4
2022-06-03,7763,873,Organic,Desktop,No,No,5
2022-06-03,7906,426,Organic,Tablet,No,No,3
2022-06-04,5853,1754,Organic,Mobile,Yes,No,5
2022-06-04,2308,667,Direct,Tablet,Yes,No,3
2022-06-04,4661,600,Social Media,Mobile,No,Yes,
2022-06-04,3423,598,Direct,Mobile,No,No,4
2022-06-05,5047,861,Organic,Desktop,Yes,No,2
2022-06-05,9250,308,Organic,Mobile,No,No,3
2022-06-05,5055,1478,Organic,Tablet,Yes,No,
2022-06-05,5777,945,Paid,Tablet,Yes,No,4
2022-06-05,2316,312,Paid,Desktop,No,No,1
2022-06-05,8694,734,Paid,Tablet,Yes,No,1
2022-06-06,6782,424,Direct,Mobile,Yes,Yes,3
2022-06-06,8956,1027,Direct,Mobile,No,No,3
2022-06-06,3496,718,Paid,Desktop,Yes,Yes,3
2022-06-06,3379,304,Referral,Mobile,Yes,Yes,5
2022-06-07,3511,1073,Social Media,Tablet,No,No,3
2022-06-08,5416,214,Referral,Desktop,No,No,2
2022-06-08,8345,223,Direct,Tablet,No,No,4
2022-06-08,1211,209,Direct,Mobile,No,No,3
2022-06-08,6424,1210,Paid,Desktop,No,No,3
2022-06-08,4853,1319,Paid,Mobile,No,No,5
2022-06-09,6499,341,Direct,Desktop,Yes,Yes,5
2022-06-09,7792,723,Social Media,Desktop,No,No,5
2022-06-09,9569,1396,Organic,Desktop,No,No,4
2022-06-09,9148,781,Organic,Desktop,Yes,No,1
2022-06-09,2103,1689,Direct,Mobile,No,No,4
2022-06-09,9701,868,Referral,Desktop,Yes,No,1
2022-06-10,1296,1757,Organic,Desktop,Yes,No,3
2022-06-10,6920,1659,Organic,Desktop,No,No,2
2022-06-10,1996,1652,Organic,Desktop,No,No,3
2022-06-10,8896,528,Organic,Mobile,No,No,3
2022-06-10,3138,1243,Organic,Tablet,Yes,No,1
2022-06-11,2017,1515,Referral,Desktop,No,No,4
2022-06-11,3460,1058,Organic,Mobile,Yes,No,5
2022-06-11,1804,331,Paid,Mobile,No,No,4
2022-06-11,8607,1212,Organic,Tablet,No,No,5
2022-06-11,8986,945,Direct,Tablet,Yes,No,4
2022-06-11,1949,922,Paid,Tablet,Yes,No,2
2022-06-11,9899,899,Social Media,Desktop,Yes,No,4
2022-06-11,1071,740,Social Media,Tablet,Yes,No,3
2022-06-12,5460,310,Paid,Mobile,No,No,5
2022-06-12,8644,1198,Referral,Desktop,Yes,No,
2022-06-12,7581,213,Direct,Mobile,No,No,3
2022-06-12,7708,449,Referral,Tablet,No,No,4
2022-06-13,6539,732,Direct,Desktop,Yes,No,5
2022-06-13,9281,540,Social Media,Desktop,No,No,4
2022-06-13,5211,1462,Paid,Mobile,No,Yes,
2022-06-13,9308,129,Social Media,Mobile,No,No,4
2022-06-13,1446,232,Referral,Mobile,No,No,3
2022-06-14,8151,751,Social Media,Tablet,No,No,5
2022-06-14,4355,1746,Social Media,Mobile,Yes,No,4
2022-06-14,2860,981,Social Media,Tablet,No,No,4
2022-06-14,4534,186,Paid,Mobile,No,No,
2022-06-14,5480,837,Social Media,Tablet,Yes,No,3
2022-06-14,4483,1592,Social Media,Mobile,No,No,4
2022-06-15,4317,1428,Paid,Desktop,Yes,Yes,5
2022-06-15,4033,444,Paid,Desktop,No,No,5
2022-06-15,7192,475,Paid,Mobile,Yes,Yes,3
2022-06-15,6355,1728,Referral,Tablet,No,No,3
2022-06-15,7010,1140,Social Media,Tablet,Yes,No,3
2022-06-15,2906,1472,Social Media,Mobile,No,No,2
2022-06-15,7347,1666,Organic,Tablet,Yes,No,4
2022-06-16,6138,1260,Direct,Tablet,Yes,No,4
2022-06-16,6481,333,Referral,Desktop,No,No,4
2022-06-16,9274,143,Paid,Desktop,No,No,5
2022-06-17,5709,998,Paid,Mobile,Yes,Yes,5
2022-06-18,4400,533,Direct,Mobile,No,No,4
2022-06-19,4159,1233,Paid,Desktop,Yes,No,
2022-06-19,5995,1562,Direct,Desktop,Yes,No,2
2022-06-19,3784,1433,Paid,Tablet,Yes,No,5
2022-06-19,2560,881,Paid,Desktop,Yes,No,4
2022-06-19,3970,124,Direct,Tablet,Yes,No,2
2022-06-19,7437,240,Referral,Mobile,Yes,Yes,4
2022-06-20,7032,362,Paid,Mobile,Yes,No,2
2022-06-20,7375,449,Paid,Mobile,Yes,Yes,4
2022-06-20,6813,622,Direct,Tablet,No,No,2
2022-06-20,8614,299,Organic,Desktop,Yes,No,3
2022-06-20,6383,1098,Social Media,Mobile,Yes,Yes,3
2022-06-20,3368,1198,Paid,Mobile,Yes,Yes,2
2022-06-20,8394,1699,Social Media,Tablet,Yes,No,
2022-06-21,1479,1724,Paid,Mobile,No,No,
2022-06-21,4618,1334,Social Media,Mobile,No,No,5
2022-06-21,8367,171,Direct,Mobile,Yes,No,1
2022-06-21,1771,859,Paid,Desktop,No,No,
2022-06-22,6404,1494,Referral,Desktop,No,No,4
2022-06-22,7777,1003,Direct,Desktop,Yes,No,5
2022-06-22,9446,992,Social Media,Desktop,Yes,No,3
2022-06-22,7784,1387,Paid,Desktop,No,No,5
2022-06-22,5370,603,Referral,Desktop,No,Yes,1
2022-06-22,8098,81,Organic,Mobile,Yes,Yes,3
2022-06-22,6159,1217,Paid,Desktop,No,No,4
2022-06-23,4148,269,Organic,Desktop,No,No,1
2022-06-23,5890,207,Paid,Mobile,No,No,3
2022-06-24,6644,856,Direct,Mobile,Yes,Yes,5
2022-06-24,7963,400,Organic,Tablet,No,No,
2022-06-24,6289,221,Referral,Desktop,No,No,
2022-06-24,4858,52,Direct,Mobile,No,No,1
2022-06-24,9976,1068,Direct,Tablet,No,No,
2022-06-24,3335,95,Organic,Tablet,Yes,No,1
2022-06-25,2388,1778,Social Media,Mobile,No,No,2
2022-06-26,5753,215,Paid,Desktop,No,Yes,4
2022-06-26,9837,1795,Organic,Tablet,No,No,5
2022-06-26,3580,1071,Direct,Tablet,No,No,4
2022-06-26,6408,1561,Social Media,Desktop,No,Yes,1
2022-06-26,4708,1685,Organic,Mobile,No,No,5
2022-06-26,1308,1498,Direct,Tablet,No,No,5
2022-06-28,7060,1326,Social Media,Desktop,Yes,No,
2022-06-28,1306,248,Referral,Mobile,Yes,No,2
2022-06-28,4939,499,Direct,Tablet,No,No,5
2022-06-28,5640,1137,Referral,Mobile,No,No,4
2022-06-28,7395,1137,Social Media,Tablet,No,No,4
2022-06-28,8933,353,Referral,Mobile,No,No,3
2022-06-30,8328,799,Paid,Mobile,Yes,Yes,4
2022-06-30,9719,1213,Referral,Mobile,No,No,3
2022-06-30,7461,1142,Paid,Mobile,No,No,2
2022-07-01,9179,945,Paid,Desktop,No,Yes,
2022-07-01,3944,669,Direct,Tablet,No,Yes,1
2022-07-02,6397,270,Paid,Tablet,No,No,4
2022-07-02,7691,1553,Social Media,Mobile,No,Yes,3
2022-07-02,2156,1764,Organic,Desktop,Yes,No,5
2022-07-02,1028,1028,Referral,Tablet,No,Yes,4
2022-07-02,6373,1696,Organic,Desktop,Yes,No,3
2022-07-02,8633,61,Social Media,Tablet,No,No,5
2022-07-02,1986,1089,Social Media,Tablet,Yes,No,4
2022-07-02,7000,559,Referral,Desktop,Yes,No,4
2022-07-02,4928,451,Paid,Desktop,No,No,3
2022-07-03,8044,573,Referral,Desktop,Yes,No,
2022-07-03,8910,1335,Organic,Mobile,Yes,No,4
2022-07-03,5157,821,Direct,Mobile,Yes,No,5
2022-07-03,1661,1712,Referral,Desktop,No,Yes,2
2022-07-03,6733,415,Referral,Desktop,No,No,3
2022-07-04,8436,894,Social Media,Tablet,No,No,4
2022-07-04,6920,141,Organic,Tablet,No,No,4
2022-07-04,2995,1716,Paid,Tablet,No,No,
2022-07-05,9995,1201,Referral,Mobile,Yes,No,4
2022-07-06,5077,392,Organic,Desktop,Yes,No,5
2022-07-06,4720,956,Direct,Mobile,Yes,No,2
2022-07-06,4869,897,Direct,Mobile,No,No,2
2022-07-06,3939,1636,Paid,Tablet,No,Yes,3
2022-07-06,5522,1717,Paid,Tablet,No,No,4
2022-07-06,4598,267,Referral,Tablet,No,No,2
2022-07-06,3881,958,Organic,Tablet,Yes,No,4
2022-07-06,3464,1537,Organic,Desktop,No,Yes,
2022-07-07,9022,197,Paid,Tablet,No,No,4
2022-07-07,1234,44,Direct,Tablet,No,Yes,2
2022-07-07,3895,292,Social Media,Tablet,No,No,5
2022-07-07,5218,1318,Referral,Tablet,No,No,1
2022-07-07,8313,893,Referral,Mobile,No,Yes,5
2022-07-07,1565,407,Referral,Tablet,No,No,5
2022-07-07,1864,1113,Paid,Tablet,Yes,No,5
2022-07-07,4799,1360,Paid,Tablet,No,No,5
2022-07-07,9243,1371,Paid,Desktop,No,No,2
2022-07-08,1761,1051,Direct,Tablet,Yes,No,2
2022-07-08,1510,815,Social Media,Tablet,No,No,4
2022-07-08,6206,593,Social Media,Tablet,Yes,No,2
2022-07-09,2763,726,Paid,Mobile,No,No,4
2022-07-09,7445,559,Organic,Desktop,Yes,No,5
2022-07-09,7196,1386,Direct,Desktop,No,No,4
2022-07-09,1809,315,Direct,Desktop,Yes,No,5
2022-07-09,7413,160,Paid,Tablet,No,Yes,5
2022-07-09,6882,65,Social Media,Mobile,Yes,No,5
2022-07-09,6356,1268,Direct,Desktop,No,No,5
2022-07-10,5215,479,Organic,Desktop,Yes,No,4
2022-07-10,8129,1730,Paid,Mobile,Yes,No,4
2022-07-10,1723,1699,Social Media,Desktop,Yes,No,2
2022-07-10,7302,1525,Referral,Desktop,No,No,4
2022-07-10,7658,915,Referral,Tablet,No,Yes,3
2022-07-10,4010,806,Direct,Tablet,No,No,4
2022-07-11,7255,1418,Organic,Tablet,No,No,2
2022-07-11,8605,470,Paid,Tablet,No,No,2
2022-07-11,9534,194,Referral,Tablet,Yes,No,
2022-07-11,7152,1034,Organic,Tablet,Yes,No,5
2022-07-11,6880,1418,Referral,Mobile,Yes,No,1
2022-07-11,8260,833,Referral,Desktop,Yes,No,
2022-07-11,1264,299,Direct,Mobile,Yes,No,1
2022-07-11,4935,949,Paid,Mobile,No,No,2
2022-07-11,9357,545,Paid,Tablet,Yes,No,5
2022-07-12,4675,1173,Social Media,Desktop,Yes,No,
2022-07-12,5775,941,Organic,Desktop,No,No,5
2022-07-12,8624,276,Referral,Tablet,No,No,2
2022-07-12,4955,507,Organic,Mobile,Yes,No,3
2022-07-13,4636,1314,Social Media,Desktop,Yes,No,5
2022-07-13,6122,938,Referral,Mobile,No,No,2
2022-07-13,4182,1778,Referral,Tablet,No,No,5
2022-07-13,4380,1505,Social Media,Tablet,No,No,
2022-07-13,6057,1359,Social Media,Tablet,Yes,No,4
2022-07-13,2417,877,Organic,Tablet,No,No,3
2022-07-13,9051,242,Organic,Desktop,No,No,4
2022-07-13,8378,1248,Referral,Desktop,Yes,No,1
2022-07-14,4641,1423,Referral,Desktop,No,No,4
2022-07-14,6912,1755,Referral,Desktop,Yes,No,5
2022-07-14,2058,1282,Organic,Tablet,Yes,No,1
2022-07-14,5765,41,Social Media,Tablet,Yes,No,4
2022-07-14,1043,707,Organic,Tablet,No,Yes,2
2022-07-14,1255,289,Referral,Mobile,Yes,No,3
2022-07-14,8485,304,Paid,Desktop,No,No,4
2022-07-15,4203,1232,Social Media,Desktop,No,No,1
2022-07-15,1386,1278,Direct,Mobile,No,Yes,
2022-07-15,7743,358,Direct,Tablet,No,No,4
2022-07-15,1684,1242,Social Media,Desktop,Yes,No,
2022-07-16,5135,1728,Direct,Desktop,Yes,No,4
2022-07-16,5255,1172,Referral,Tablet,Yes,Yes,4
2022-07-16,4629,50,Organic,Tablet,No,No,3
2022-07-17,8432,634,Direct,Tablet,Yes,No,1
2022-07-17,7596,1198,Referral,Tablet,No,Yes,5
2022-07-17,7587,952,Organic,Mobile,Yes,No,3
2022-07-17,4782,1724,Social Media,Desktop,No,No,3
2022-07-17,5409,215,Paid,Desktop,No,No,2
2022-07-17,5421,1113,Social Media,Desktop,Yes,No,1
2022-07-18,7697,953,Paid,Desktop,No,No,5
2022-07-18,6579,435,Referral,Tablet,Yes,No,2
2022-07-18,5348,1543,Direct,Mobile,Yes,No,
2022-07-18,7452,1110,Social Media,Tablet,No,No,1
2022-07-19,9101,588,Direct,Desktop,No,No,4
2022-07-20,2245,1222,Organic,Tablet,Yes,No,3
2022-07-20,5803,1316,Paid,Mobile,No,Yes,4
2022-07-20,7720,1386,Paid,Desktop,No,No,
2022-07-20,2098,1472,Paid,Tablet,No,No,4
2022-07-20,8701,1785,Paid,Mobile,Yes,No,2
2022-07-20,3292,1720,Direct,Desktop,No,Yes,5
2022-07-20,6269,568,Organic,Mobile,Yes,No,2
2022-07-20,2019,183,Paid,Mobile,No,No,1
2022-07-21,2093,945,Organic,Desktop,No,No,
2022-07-21,2301,178,Social Media,Mobile,No,No,2
2022-07-21,3855,1126,Paid,Tablet,No,No,5
2022-07-21,8368,1755,Organic,Desktop,No,No,5
2022-07-21,8999,1127,Social Media,Tablet,No,No,5
2022-07-22,2465,985,Direct,Desktop,No,No,
2022-07-22,2329,275,Direct,Mobile,Yes,No,3
2022-07-22,9075,1435,Referral,Mobile,No,No,1
2022-07-22,2349,1255,Paid,Tablet,No,No,4
2022-07-22,3260,1169,Paid,Tablet,Yes,Yes,5
2022-07-23,2864,455,Direct,Tablet,No,No,
2022-07-24,4037,1643,Social Media,Tablet,Yes,Yes,3
2022-07-24,2834,206,Organic,Mobile,No,Yes,3
2022-07-24,1579,1168,Referral,Mobile,No,Yes,1
2022-07-25,8963,871,Direct,Desktop,Yes,No,3
2022-07-25,3515,612,Referral,Desktop,No,Yes,1
2022-07-25,7865,638,Social Media,Tablet,No,No,3
2022-07-25,4830,96,Organic,Mobile,No,Yes,5
2022-07-25,7877,1748,Paid,Tablet,No,No,3
2022-07-25,7739,1054,Organic,Desktop,No,Yes,
2022-07-25,3186,1195,Organic,Desktop,Yes,Yes,3
2022-07-26,6338,1470,Referral,Mobile,Yes,No,5
2022-07-26,5587,1097,Direct,Desktop,No,No,
2022-07-26,8272,1350,Paid,Tablet,No,No,5
2022-07-27,5071,43,Paid,Tablet,No,Yes,3
2022-07-27,2552,532,Organic,Tablet,No,No,5
2022-07-27,3142,853,Direct,Tablet,No,No,3
2022-07-27,9895,319,Paid,Mobile,No,No,4
2022-07-27,9998,880,Referral,Desktop,No,No,5
2022-07-28,4723,85,Paid,Mobile,No,No,2
2022-07-28,9621,538,Direct,Mobile,Yes,Yes,2
2022-07-28,8233,1319,Social Media,Tablet,No,No,3
2022-07-28,2690,1564,Direct,Mobile,No,No,3
2022-07-29,5118,724,Social Media,Mobile,Yes,No,1
2022-07-29,8767,1446,Direct,Tablet,No,No,4
2022-07-29,3846,1365,Social Media,Desktop,No,No,3
2022-07-29,4621,245,Direct,Mobile,Yes,No,3
2022-07-29,5997,1781,Organic,Mobile,Yes,No,
2022-07-29,2770,577,Direct,Mobile,No,No,1
2022-07-30,7609,1537,Direct,Tablet,No,No,5
2022-07-30,5968,848,Direct,Mobile,Yes,No,5
2022-07-30,8635,1781,Organic,Tablet,No,Yes,
2022-07-30,2652,246,Social Media,Mobile,Yes,Yes,3
2022-07-30,9234,1785,Paid,Desktop,No,Yes,4
2022-07-31,2501,1404,Direct,Tablet,Yes,No,2
2022-07-31,2285,954,Social Media,Mobile,No,No,5
2022-07-31,8670,492,Direct,Desktop,Yes,No,5
2022-07-31,1710,1598,Direct,Tablet,Yes,No,5
2022-08-01,8804,1652,Social Media,Mobile,No,No,2
2022-08-01,9593,1246,Organic,Tablet,Yes,No,5
2022-08-01,2773,1324,Paid,Desktop,No,No,5
2022-08-01,3577,546,Social Media,Tablet,No,No,3
2022-08-02,8226,782,Paid,Desktop,No,No,4
2022-08-02,7364,309,Paid,Desktop,Yes,No,1
2022-08-02,7553,1702,Organic,Tablet,Yes,No,1
2022-08-02,3587,395,Direct,Desktop,No,No,4
